lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
Reference,Reference,PROPN,ACTION,Citation,97,r009,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True
Foster Placement,Foster Placement,PROPN,ORG,Child Care System,97,r005,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True
Adoption,Adoption,PROPN,ORGANIZATION_NAME,Legal Process,97,r004,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True
Nationally,Nationally,PROPN,SCOPE,Across a Nation,97,r008,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True
internationally,Internationally,ADV,None of the above,"Across national boundaries, emphasizing the need for collective action in child protection",97,r049,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
the United Nations Standard Minimum Rules,the United Nations Standard Minimum Rules,DET,ORG,International organization focused on child welfare.,97,r091,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True
Administration,Administration,PROPN,ORGANIZATION_NAME,Governmental Body,97,r003,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True
Juvenile,Juvenile,PROPN,CONCEPT,Young Person,97,r007,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,True
Justice,Justice,PROPN,CONCEPT,Fairness,97,r006,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
the Beijing Rules,The Beijing Rules,DET,ORG,Legal Framework,97,r082,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True
country,countries,NOUN,organization name,Nation state recognized as an independent political unit.,97,r031,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True
world,world,NOUN,global scope,The planet and all its inhabitants.,97,r097,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,False,True,True,True
be,are,VERB,technical term,"Exist, Occur",97,r021,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True
child,children,NOUN,organization name,Young Human Being,97,r025,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True
live,living,VERB,none,To exist or reside,97,r053,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True
exceptionally,exceptionally,ADV,technical term,To an extraordinary or exceptional degree; beyond what is usual or ordinary.,97,r038,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True
difficult,difficult,ADJ,technical term,Presenting challenges or requiring considerable effort or skill to overcome.,97,r035,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
condition,conditions,NOUN,technical term,"State of Being, Circumstance",97,r028,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True
such,such,ADJ,,Referring to the previously mentioned thing or group,97,r078,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False,True,True
child,children,NOUN,organization name,Young Human Being,97,r025,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True
need,need,VERB,none,To require or have a necessity for something,97,r058,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True
special,special,ADJ,technical term,"Distinct or particular, requiring unique attention",97,r074,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True
consideration,consideration,NOUN,organization name,Thinking Carefully About Something,97,r029,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True
take,Taking,VERB,,To grasp or acquire something,97,r079,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True
due,due,ADJ,technical term,Properly belonging to or owed by someone as a matter of entitlement or legal obligation.,97,r036,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True
account,account,NOUN,organization name,financial record or explanation,97,r012,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True
importance,importance,NOUN,None of the above,Significance and value placed on children's well-being,97,r043,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True
tradition,traditions,NOUN,cultural concept,Customary practices and beliefs passed down through generations.,97,r093,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
cultural,cultural,ADJ,technical term,"Relating to the customs, arts, social institutions, and achievements of a particular nation, people or group.",97,r032,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
value,values,NOUN,abstract concept,Principle considered important and desirable.,97,r094,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,True
people,people,NOUN,individual name,Humans,97,r061,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True
protection,protection,NOUN,technical term,Safety and Security,97,r063,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True
harmonious,harmonious,ADJ,None of the above,Promoting peace and well-being,97,r041,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True
development,development,NOUN,technical term,"The process of growing, progressing, or advancing; the creation or establishment of something.",97,r034,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True
child,child,NOUN,organization name,Young Human Being,97,r025,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True
recognize,Recognizing,VERB,,To identify something,97,r068,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True
importance,importance,NOUN,None of the above,Significance and value placed on children's well-being,97,r043,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True
international,international,ADJ,None of the above,Relating to multiple countries or global cooperation in protecting children's rights,97,r048,False,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True
co-operation,co-operation,NOUN,technical term,"Working Together, Collaboration",97,r026,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True
improve,improving,VERB,None of the above,"To enhance or make better, particularly in the context of child development and living conditions",97,r044,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True
live,living,VERB,none,To exist or reside,97,r053,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True
condition,conditions,NOUN,technical term,"State of Being, Circumstance",97,r028,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True
