lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
certain,certain,ADJ,,,88412,r003,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,True,True
telescope,telescope,NOUN,technical term,Instrument used to see faraway objects,88412,r012,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
increase,increases,VERB,,,88412,r004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True
visual,visual,ADJ,technical term,Related to sight or vision,88412,r014,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
range,range,NOUN,technical term,Measurement of distance visual,88412,r011,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True
particular,particular,ADJ,,,88412,r009,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True
location,location,NOUN,,,88412,r006,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True
percent,percent,NOUN,,,88412,r010,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True
visual,visual,ADJ,technical term,Related to sight or vision,88412,r014,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
range,range,NOUN,technical term,Measurement of distance visual,88412,r011,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True
increase,increased,VERB,,,88412,r004,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True
use,using,VERB, ,Employ for specific purpose,88412,r013,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True
telescope,telescope,NOUN,technical term,Instrument used to see faraway objects,88412,r012,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True
average,average,NOUN,Technical Term,"Central Tendency, Value Calculation",76766,r002,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True
integer,integers,NOUN,Technical Term,Non-Fractional Whole Number,76766,r008,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
none,none,NOUN,Technical Term,No instances or examples of something,76766,r017,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True
integer,integers,NOUN,Technical Term,Non-Fractional Whole Number,76766,r008,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
great,greater,ADJ,,,76766,r006,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True
average,average,NOUN,Technical Term,"Central Tendency, Value Calculation",76766,r002,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True
integer,integers,NOUN,Technical Term,Non-Fractional Whole Number,76766,r008,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
least,least,ADJ,,,76766,r010,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True
possible,possible,ADJ,Technical Term,"Able to be done or happen; conceivable, feasible",76766,r019,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True
value,value,NOUN,technical term,"An amount, measurement, or quality considered important or meaningful",76766,r026,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True
other,other,ADJ,Technical Term,Different from the one(s) mentioned previously,76766,r018,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True
integer,integers,NOUN,Technical Term,Non-Fractional Whole Number,76766,r008,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
find,Find,VERB,,,95459,r006,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True
circumference,circumference,NOUN,technical term,Perimeter of a circle,95459,r004,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
area,area,NOUN,technical term,Two-dimensional extent,95459,r002,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True
radius,radius,PROPN,technical term,Distance from center to edge of a circle,95459,r007,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True
orange,oranges,NOUN,Technical Term,"Type of fruit, citrus",68778,r017,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True
contain,contained,VERB,Organization Name,Hold or encompass,68778,r009,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
concentration,concentration,NOUN,Technical Term,Proportion or degree of something present,68778,r008,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
decrease,decreased,VERB,Technical Term,"Reduce in size, amount, or intensity",68778,r010,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
new,new,ADJ,,Not previously existing,68778,r015,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True
weight,weight,NOUN,technical term,The heaviness of an object,68778,r021,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True
orange,oranges,NOUN,Technical Term,"Type of fruit, citrus",68778,r017,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True
kilogram,kilograms,NOUN,Technical Term,Unit of mass,68778,r013,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True
Dexter,Dexter,PROPN,PERSON,A participant in a competition.,78541,r002,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True
Prexter,Prexter,PROPN,GPE,A competitor against Dexter,78541,r003,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True
compete,competing,VERB,Action,Engage in a contest or rivalry,78541,r005,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True
other,other,ADJ,,Not this one or these,78541,r025,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True
friendly,friendly,ADJ,Descriptive,Characterized by kindness and goodwill,78541,r012,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,True
community,community,NOUN,Organization Name,Group of individuals participating in a friendly competition.,78541,r004,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True
competition,competition,NOUN,Event,A contest where individuals strive for victory.,78541,r006,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True
pool,pool,NOUN,,Swimming area,78541,r027,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True
m,m,NOUN,Unit,"Meter, a unit of measurement for length",78541,r017,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True
length,length,NOUN,Measurement,The extent or size of something in a particular direction,78541,r016,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True
race,race,NOUN,,Competition,78541,r028,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,True
m. Dexter,m. Dexter,NOUN,PERSON,A specific individual named Dexter,78541,r018,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True
cross,crosses,VERB,Action,Pass a designated point or line during the race.,78541,r008,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True
m,m,NOUN,Unit,"Meter, a unit of measurement for length",78541,r017,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True
